# r(dimensionless)denity(g.cm^-3) vel/c		b^r (Gauss)	b^\phi(Gauss)	B(=\sqrt(b_mu b^\mu)G H/r	\beta		Temp (Kelvin)	Omega		v_phi
1000.		9.1551848e-21	0.00061722492	5.9973379e-6	0.000047932595	0.047932348	0.77771881	4.3384285	3.2940911e9	3.2478201e-6	0.0032505727
206.53802	9.6142409e-20	0.0017322912	0.00014003765	0.00040774491	0.084205063	0.62097444	45.579849	1.0170614e10	0.000074706418	0.015493229
206.06299	9.6525878e-20	0.0017338125	0.00014068251	0.00040930027	0.084331818	0.62082417	45.707286	1.0189139e10	0.000075049419	0.015528714
205.58906	9.6911029e-20	0.001735332	0.00014133035	0.00041086245	0.084458945	0.6206741	45.834981	1.0207703e10	0.000075393993	0.01556428
205.11622	9.7297867e-20	0.0017368497	0.00014198116	0.00041243147	0.084586444	0.62052425	45.962932	1.0226307e10	0.000075740147	0.015599928
204.64446	9.7686402e-20	0.0017383656	0.00014263496	0.00041400738	0.084714317	0.6203746	46.091141	1.024495e10	0.000076087888	0.015635657
204.17379	9.807664e-20	0.0017398797	0.00014329177	0.00041559019	0.084842565	0.62022516	46.219607	1.0263633e10	0.000076437224	0.015671468
203.70421	9.846859e-20	0.001741392	0.00014395161	0.00041717995	0.084971189	0.62007592	46.34833	1.0282356e10	0.000076788162	0.015707361
203.2357	9.8862259e-20	0.0017429024	0.00014461447	0.00041877669	0.08510019	0.61992689	46.477311	1.0301119e10	0.000077140708	0.015743336
202.76827	9.9257655e-20	0.001744411	0.00014528039	0.00042038044	0.08522957	0.61977807	46.606549	1.0319922e10	0.000077494871	0.015779393
202.30192	9.9654787e-20	0.0017459178	0.00014594937	0.00042199124	0.085359328	0.61962946	46.736046	1.0338765e10	0.000077850658	0.015815533
201.83664	1.0005366e-19	0.0017474228	0.00014662143	0.00042360911	0.085489466	0.61948105	46.8658	1.0357648e10	0.000078208076	0.015851756
201.37242	1.0045429e-19	0.001748926	0.00014729658	0.00042523409	0.085619986	0.61933285	46.995812	1.0376571e10	0.000078567133	0.015888061
200.90928	1.0085667e-19	0.0017504273	0.00014797483	0.00042686622	0.085750887	0.61918485	47.126083	1.0395534e10	0.000078927837	0.01592445
200.4472	1.0126083e-19	0.0017519267	0.0001486562	0.00042850553	0.085882172	0.61903705	47.256611	1.0414538e10	0.000079290194	0.015960921
199.98619	1.0166676e-19	0.0017534244	0.00014934071	0.00043015206	0.086013842	0.61888947	47.387398	1.0433583e10	0.000079654212	0.015997476
199.52623	1.0207447e-19	0.0017549202	0.00015002836	0.00043180583	0.086145897	0.61874208	47.518443	1.0452668e10	0.000080019899	0.016034115
199.06733	1.0248397e-19	0.0017564141	0.00015071918	0.00043346688	0.086278339	0.6185949	47.649747	1.0471794e10	0.000080387263	0.016070838
198.60949	1.0289528e-19	0.0017579063	0.00015141318	0.00043513525	0.086411168	0.61844792	47.78131	1.049096e10	0.000080756311	0.016107645
198.1527	1.0330839e-19	0.0017593965	0.00015211036	0.00043681098	0.086544386	0.61830115	47.913131	1.0510168e10	0.00008112705	0.016144535
197.69696	1.0372332e-19	0.0017608849	0.00015281076	0.00043849409	0.086677994	0.61815457	48.045211	1.0529416e10	0.00008149949	0.016181511
197.24227	1.0414007e-19	0.0017623715	0.00015351437	0.00044018462	0.086811993	0.6180082	48.17755	1.0548705e10	0.000081873637	0.01621857
196.78863	1.0455866e-19	0.0017638562	0.00015422122	0.00044188262	0.086946383	0.61786203	48.310148	1.0568036e10	0.000082249499	0.016255715
196.33603	1.0497909e-19	0.001765339	0.00015493133	0.00044358811	0.087081167	0.61771607	48.443005	1.0587408e10	0.000082627084	0.016292944
195.88447	1.0540137e-19	0.00176682	0.00015564469	0.00044530112	0.087216346	0.6175703	48.576121	1.0606821e10	0.0000830064	0.016330259
195.43395	1.0582551e-19	0.0017682991	0.00015636134	0.0004470217	0.087351919	0.61742474	48.709496	1.0626275e10	0.000083387455	0.016367659
194.98446	1.0625152e-19	0.0017697764	0.00015708128	0.00044874989	0.087487889	0.61727938	48.843131	1.0645771e10	0.000083770256	0.016405145
194.53601	1.066794e-19	0.0017712517	0.00015780454	0.00045048571	0.087624257	0.61713421	48.977025	1.0665308e10	0.000084154812	0.016442716
194.08859	1.0710917e-19	0.0017727252	0.00015853112	0.00045222921	0.087761023	0.61698925	49.111179	1.0684888e10	0.000084541132	0.016480373
193.6422	1.0754083e-19	0.0017741969	0.00015926104	0.00045398042	0.087898189	0.61684448	49.245592	1.0704508e10	0.000084929222	0.016518117
193.19683	1.0797439e-19	0.0017756666	0.00015999432	0.00045573938	0.088035757	0.61669992	49.380265	1.0724171e10	0.00008531909	0.016555946
192.75249	1.0840986e-19	0.0017771345	0.00016073097	0.00045750612	0.088173726	0.61655555	49.515197	1.0743876e10	0.000085710746	0.016593863
192.30917	1.0884726e-19	0.0017786005	0.00016147101	0.00045928069	0.088312098	0.61641139	49.650389	1.0763623e10	0.000086104197	0.016631866
191.86687	1.0928658e-19	0.0017800646	0.00016221446	0.00046106311	0.088450875	0.61626742	49.785842	1.0783411e10	0.000086499452	0.016669955
191.42559	1.0972784e-19	0.0017815269	0.00016296132	0.00046285344	0.088590058	0.61612365	49.921553	1.0803242e10	0.000086896518	0.016708132
190.98533	1.1017104e-19	0.0017829872	0.00016371161	0.0004646517	0.088729647	0.61598007	50.057525	1.0823116e10	0.000087295404	0.016746397
190.54607	1.106162e-19	0.0017844457	0.00016446536	0.00046645794	0.088869644	0.6158367	50.193757	1.0843031e10	0.000087696119	0.016784748
190.10783	1.1106333e-19	0.0017859022	0.00016522257	0.00046827218	0.089010049	0.61569352	50.330249	1.086299e10	0.00008809867	0.016823188
189.67059	1.1151243e-19	0.0017873569	0.00016598327	0.00047009448	0.089150865	0.61555053	50.467001	1.088299e10	0.000088503066	0.016861715
189.23436	1.1196351e-19	0.0017888097	0.00016674746	0.00047192487	0.089292093	0.61540775	50.604014	1.0903034e10	0.000088909315	0.016900331
188.79913	1.1241658e-19	0.0017902605	0.00016751517	0.00047376338	0.089433733	0.61526515	50.741286	1.092312e10	0.000089317427	0.016939034
188.36491	1.1287165e-19	0.0017917095	0.0001682864	0.00047561007	0.089575786	0.61512276	50.878819	1.0943249e10	0.000089727408	0.016977827
187.93168	1.1332873e-19	0.0017931566	0.00016906119	0.00047746496	0.089718255	0.61498056	51.016612	1.0963421e10	0.000090139269	0.017016708
187.49945	1.1378783e-19	0.0017946018	0.00016983953	0.00047932809	0.089861139	0.61483855	51.154665	1.0983636e10	0.000090553017	0.017055677
187.06821	1.1424896e-19	0.001796045	0.00017062146	0.00048119951	0.090004441	0.61469674	51.292979	1.1003894e10	0.000090968661	0.017094736
186.63797	1.1471213e-19	0.0017974864	0.00017140698	0.00048307926	0.090148161	0.61455512	51.431554	1.1024196e10	0.000091386211	0.017133885
186.20871	1.1517735e-19	0.0017989258	0.00017219611	0.00048496737	0.0902923	0.61441369	51.570388	1.104454e10	0.000091805673	0.017173122
185.78045	1.1564462e-19	0.0018003634	0.00017298888	0.00048686389	0.090436861	0.61427246	51.709483	1.1064928e10	0.000092227058	0.01721245
185.35316	1.1611396e-19	0.001801799	0.00017378528	0.00048876885	0.090581843	0.61413142	51.848839	1.108536e10	0.000092650374	0.017251867
184.92686	1.1658537e-19	0.0018032327	0.00017458535	0.0004906823	0.090727249	0.61399058	51.988455	1.1105835e10	0.00009307563	0.017291374
184.50154	1.1705887e-19	0.0018046645	0.0001753891	0.00049260428	0.090873079	0.61384992	52.128332	1.1126354e10	0.000093502834	0.017330972
184.0772	1.1753446e-19	0.0018060944	0.00017619654	0.00049453483	0.091019335	0.61370946	52.268469	1.1146917e10	0.000093931996	0.017370661
183.65383	1.1801216e-19	0.0018075223	0.0001770077	0.00049647399	0.091166017	0.61356919	52.408867	1.1167523e10	0.000094363125	0.01741044
183.23144	1.1849197e-19	0.0018089484	0.00017782258	0.0004984218	0.091313128	0.61342911	52.549526	1.1188174e10	0.000094796229	0.017450309
182.81002	1.189739e-19	0.0018103725	0.00017864121	0.0005003783	0.091460668	0.61328922	52.690445	1.1208868e10	0.000095231318	0.017490271
182.38957	1.1945797e-19	0.0018117947	0.00017946361	0.00050234354	0.091608639	0.61314952	52.831624	1.1229607e10	0.0000956684	0.017530323
181.97009	1.1994419e-19	0.0018132149	0.00018028979	0.00050431756	0.091757041	0.61301001	52.973065	1.125039e10	0.000096107486	0.017570467
181.55157	1.2043255e-19	0.0018146332	0.00018111977	0.00050630039	0.091905877	0.61287069	53.114766	1.1271217e10	0.000096548582	0.017610703
181.13401	1.2092308e-19	0.0018160497	0.00018195356	0.00050829209	0.092055147	0.61273156	53.256728	1.1292089e10	0.000096991701	0.01765103
180.71741	1.2141578e-19	0.0018174641	0.00018279118	0.0005102927	0.092204852	0.61259262	53.39895	1.1313006e10	0.000097436849	0.01769145
180.30177	1.2191067e-19	0.0018188767	0.00018363266	0.00051230225	0.092354994	0.61245387	53.541433	1.1333967e10	0.000097884037	0.017731962
179.88709	1.2240775e-19	0.0018202873	0.00018447801	0.00051432079	0.092505574	0.6123153	53.684176	1.1354972e10	0.000098333273	0.017772567
179.47336	1.2290703e-19	0.001821696	0.00018532724	0.00051634837	0.092656594	0.61217693	53.827181	1.1376023e10	0.000098784568	0.017813265
179.06059	1.2340852e-19	0.0018231027	0.00018618038	0.00051838503	0.092808054	0.61203874	53.970445	1.1397118e10	0.000099237931	0.017854055
178.64876	1.2391224e-19	0.0018245075	0.00018703743	0.00052043081	0.092959956	0.61190074	54.113971	1.1418259e10	0.000099693371	0.017894939
178.23788	1.244182e-19	0.0018259104	0.00018789843	0.00052248576	0.093112302	0.61176292	54.257757	1.1439444e10	0.0001001509	0.017935917
177.82794	1.2492639e-19	0.0018273113	0.00018876339	0.00052454992	0.093265091	0.61162529	54.401803	1.1460675e10	0.00010061052	0.017976987
177.41895	1.2543685e-19	0.0018287103	0.00018963233	0.00052662333	0.093418327	0.61148785	54.54611	1.1481951e10	0.00010107225	0.018018152
177.0109	1.2594956e-19	0.0018301073	0.00019050526	0.00052870605	0.093572009	0.61135059	54.690678	1.1503273e10	0.00010153609	0.018059411
176.60378	1.2646456e-19	0.0018315024	0.0001913822	0.00053079811	0.09372614	0.61121352	54.835506	1.152464e10	0.00010200206	0.018100764
176.1976	1.2698183e-19	0.0018328956	0.00019226317	0.00053289957	0.093880721	0.61107664	54.980594	1.1546053e10	0.00010247016	0.018142212
175.79236	1.2750141e-19	0.0018342868	0.0001931482	0.00053501045	0.094035752	0.61093994	55.125943	1.1567511e10	0.00010294041	0.018183754
175.38805	1.2802329e-19	0.001835676	0.00019403729	0.00053713083	0.094191236	0.61080342	55.271552	1.1589015e10	0.00010341281	0.018225391
174.98467	1.2854749e-19	0.0018370633	0.00019493047	0.00053926073	0.094347173	0.61066708	55.417421	1.1610565e10	0.00010388737	0.018267123
174.58222	1.2907402e-19	0.0018384487	0.00019582776	0.0005414002	0.094503565	0.61053093	55.563551	1.1632161e10	0.00010436411	0.018308951
174.18069	1.2960289e-19	0.0018398321	0.00019672917	0.0005435493	0.094660414	0.61039497	55.709941	1.1653804e10	0.00010484304	0.018350874
173.78008	1.3013411e-19	0.0018412136	0.00019763472	0.00054570806	0.09481772	0.61025918	55.856591	1.1675492e10	0.00010532415	0.018392893
173.3804	1.3066768e-19	0.0018425931	0.00019854444	0.00054787654	0.094975485	0.61012358	56.003501	1.1697227e10	0.00010580747	0.018435008
172.98164	1.3120363e-19	0.0018439707	0.00019945834	0.00055005479	0.09513371	0.60998816	56.150671	1.1719008e10	0.00010629301	0.01847722
172.58379	1.3174197e-19	0.0018453463	0.00020037644	0.00055224284	0.095292397	0.60985292	56.298102	1.1740835e10	0.00010678077	0.018519527
172.18686	1.3228269e-19	0.0018467199	0.00020129876	0.00055444075	0.095451547	0.60971787	56.445792	1.1762709e10	0.00010727076	0.018561932
171.79084	1.3282582e-19	0.0018480916	0.00020222532	0.00055664856	0.095611161	0.60958299	56.593742	1.178463e10	0.00010776299	0.018604433
171.39573	1.3337137e-19	0.0018494614	0.00020315614	0.00055886633	0.095771241	0.6094483	56.741951	1.1806598e10	0.00010825749	0.018647031
171.00153	1.3391934e-19	0.0018508291	0.00020409124	0.0005610941	0.095931788	0.60931378	56.890421	1.1828612e10	0.00010875424	0.018689727
170.60824	1.3446975e-19	0.001852195	0.00020503064	0.00056333192	0.096092803	0.60917945	57.03915	1.1850674e10	0.00010925327	0.01873252
170.21585	1.3502261e-19	0.0018535588	0.00020597436	0.00056557984	0.096254288	0.60904529	57.188139	1.1872782e10	0.00010975459	0.01877541
169.82437	1.3557794e-19	0.0018549208	0.00020692241	0.00056783791	0.096416244	0.60891132	57.337387	1.1894938e10	0.0001102582	0.018818399
169.43378	1.3613573e-19	0.0018562807	0.00020787482	0.00057010617	0.096578673	0.60877752	57.486894	1.1917141e10	0.00011076412	0.018861486
169.04409	1.36696e-19	0.0018576387	0.00020883161	0.00057238469	0.096741576	0.6086439	57.636661	1.1939391e10	0.00011127236	0.018904672
168.6553	1.3725878e-19	0.0018589947	0.0002097928	0.0005746735	0.096904954	0.60851046	57.786687	1.1961689e10	0.00011178292	0.018947956
168.26741	1.3782405e-19	0.0018603488	0.00021075841	0.00057697267	0.097068809	0.60837719	57.936972	1.1984035e10	0.00011229582	0.018991339
167.8804	1.3839185e-19	0.0018617009	0.00021172845	0.00057928223	0.097233142	0.60824411	58.087516	1.2006428e10	0.00011281107	0.01903482
167.49429	1.3896217e-19	0.0018630511	0.00021270295	0.00058160224	0.097397955	0.6081112	58.238319	1.2028869e10	0.00011332868	0.019078402
167.10906	1.3953504e-19	0.0018643993	0.00021368193	0.00058393275	0.097563249	0.60797847	58.38938	1.2051358e10	0.00011384866	0.019122082
166.72472	1.4011046e-19	0.0018657455	0.00021466542	0.00058627381	0.097729025	0.60784591	58.540701	1.2073894e10	0.00011437102	0.019165863
166.34127	1.4068844e-19	0.0018670898	0.00021565342	0.00058862548	0.097895285	0.60771353	58.692279	1.2096479e10	0.00011489577	0.019209743
165.95869	1.41269e-19	0.0018684321	0.00021664596	0.0005909878	0.098062031	0.60758132	58.844117	1.2119112e10	0.00011542293	0.019253724
165.577	1.4185215e-19	0.0018697724	0.00021764307	0.00059336083	0.098229263	0.6074493	58.996212	1.2141794e10	0.0001159525	0.019297805
165.19618	1.424379e-19	0.0018711108	0.00021864475	0.00059574462	0.098396983	0.60731744	59.148566	1.2164524e10	0.0001164845	0.019341987
164.81624	1.4302626e-19	0.0018724472	0.00021965105	0.00059813922	0.098565194	0.60718576	59.301178	1.2187302e10	0.00011701893	0.01938627
164.43717	1.4361724e-19	0.0018737817	0.00022066196	0.00060054469	0.098733895	0.60705425	59.454048	1.2210129e10	0.0001175558	0.019430653
164.05898	1.4421086e-19	0.0018751142	0.00022167753	0.00060296108	0.098903089	0.60692292	59.607175	1.2233005e10	0.00011809514	0.019475138
163.68165	1.4480713e-19	0.0018764447	0.00022269776	0.00060538844	0.099072776	0.60679176	59.76056	1.2255929e10	0.00011863695	0.019519725
163.30519	1.4540606e-19	0.0018777732	0.00022372268	0.00060782682	0.09924296	0.60666077	59.914203	1.2278903e10	0.00011918123	0.019564414
162.9296	1.4600767e-19	0.0018790998	0.00022475231	0.00061027629	0.09941364	0.60652996	60.068103	1.2301925e10	0.00011972801	0.019609204
162.55488	1.4661196e-19	0.0018804244	0.00022578667	0.00061273689	0.099584819	0.60639932	60.22226	1.2324997e10	0.00012027729	0.019654097
162.18101	1.4721894e-19	0.0018817471	0.00022682578	0.00061520867	0.099756498	0.60626885	60.376674	1.2348118e10	0.00012082909	0.019699092
161.808	1.4782864e-19	0.0018830678	0.00022786967	0.00061769171	0.099928678	0.60613855	60.531346	1.2371288e10	0.00012138341	0.01974419
161.43586	1.4844106e-19	0.0018843865	0.00022891836	0.00062018604	0.10010136	0.60600842	60.686273	1.2394507e10	0.00012194027	0.019789391
161.06456	1.4905622e-19	0.0018857033	0.00022997187	0.00062269173	0.10027455	0.60587846	60.841458	1.2417776e10	0.00012249968	0.019834695
160.69413	1.4967412e-19	0.0018870181	0.00023103022	0.00062520882	0.10044824	0.60574868	60.996898	1.2441095e10	0.00012306165	0.019880102
160.32454	1.5029478e-19	0.001888331	0.00023209343	0.00062773739	0.10062245	0.60561906	61.152595	1.2464464e10	0.00012362619	0.019925613
159.9558	1.5091822e-19	0.0018896418	0.00023316153	0.00063027748	0.10079716	0.60548961	61.308548	1.2487882e10	0.00012419332	0.019971228
159.58791	1.5154444e-19	0.0018909507	0.00023423454	0.00063282914	0.10097238	0.60536033	61.464757	1.251135e10	0.00012476304	0.020016948
159.22087	1.5217347e-19	0.0018922577	0.00023531248	0.00063539245	0.10114811	0.60523122	61.621221	1.2534869e10	0.00012533537	0.020062771
158.85467	1.528053e-19	0.0018935627	0.00023639537	0.00063796744	0.10132436	0.60510228	61.777941	1.2558437e10	0.00012591033	0.020108699
158.48932	1.5343996e-19	0.0018948657	0.00023748324	0.00064055419	0.10150112	0.60497351	61.934916	1.2582056e10	0.00012648791	0.020154732
158.1248	1.5407746e-19	0.0018961667	0.00023857611	0.00064315275	0.1016784	0.6048449	62.092147	1.2605725e10	0.00012706814	0.02020087
157.76113	1.547178e-19	0.0018974658	0.000239674	0.00064576318	0.1018562	0.60471647	62.249632	1.2629445e10	0.00012765102	0.020247113
157.39829	1.5536102e-19	0.001898763	0.00024077694	0.00064838553	0.10203451	0.60458819	62.407371	1.2653215e10	0.00012823657	0.020293462
157.03628	1.560071e-19	0.0019000581	0.00024188494	0.00065101987	0.10221335	0.60446009	62.565365	1.2677036e10	0.0001288248	0.020339916
156.67511	1.5665608e-19	0.0019013513	0.00024299804	0.00065366625	0.10239271	0.60433215	62.723614	1.2700908e10	0.00012941573	0.020386477
156.31476	1.5730797e-19	0.0019026426	0.00024411625	0.00065632473	0.1025726	0.60420438	62.882116	1.2724831e10	0.00013000935	0.020433144
155.95525	1.5796277e-19	0.0019039319	0.00024523959	0.00065899538	0.10275301	0.60407677	63.040872	1.2748805e10	0.0001306057	0.020479917
155.59656	1.586205e-19	0.0019052192	0.00024636811	0.00066167825	0.10293395	0.60394933	63.199882	1.277283e10	0.00013120477	0.020526797
155.2387	1.5928118e-19	0.0019065046	0.0002475018	0.00066437341	0.10311542	0.60382205	63.359145	1.2796906e10	0.00013180659	0.020573784
154.88166	1.5994481e-19	0.001907788	0.00024864071	0.00066708091	0.10329742	0.60369494	63.518661	1.2821033e10	0.00013241116	0.020620878
154.52544	1.6061142e-19	0.0019090694	0.00024978484	0.00066980081	0.10347996	0.60356799	63.67843	1.2845212e10	0.0001330185	0.02066808
154.17005	1.6128101e-19	0.0019103489	0.00025093424	0.00067253318	0.10366303	0.60344121	63.838452	1.2869443e10	0.00013362861	0.020715389
153.81546	1.619536e-19	0.0019116264	0.00025208892	0.00067527808	0.10384663	0.60331459	63.998726	1.2893725e10	0.00013424152	0.020762806
153.4617	1.626292e-19	0.001912902	0.0002532489	0.00067803557	0.10403077	0.60318813	64.159252	1.2918059e10	0.00013485724	0.020810332
153.10875	1.6330783e-19	0.0019141756	0.00025441421	0.00068080571	0.10421545	0.60306183	64.320029	1.2942445e10	0.00013547577	0.020857966
152.75661	1.6398951e-19	0.0019154473	0.00025558488	0.00068358857	0.10440067	0.6029357	64.481059	1.2966883e10	0.00013609713	0.020905708
152.40528	1.6467423e-19	0.001916717	0.00025676092	0.00068638421	0.10458644	0.60280972	64.642339	1.2991373e10	0.00013672134	0.02095356
152.05475	1.6536203e-19	0.0019179847	0.00025794237	0.00068919269	0.10477275	0.60268391	64.803871	1.3015915e10	0.0001373484	0.02100152
151.70504	1.660529e-19	0.0019192505	0.00025912925	0.00069201407	0.1049596	0.60255826	64.965653	1.304051e10	0.00013797833	0.02104959
151.35612	1.6674688e-19	0.0019205144	0.00026032158	0.00069484842	0.105147	0.60243277	65.127686	1.3065156e10	0.00013861114	0.02109777
151.00802	1.6744397e-19	0.0019217762	0.00026151938	0.00069769581	0.10533496	0.60230744	65.28997	1.3089856e10	0.00013924685	0.02114606
150.66071	1.6814418e-19	0.0019230362	0.00026272269	0.00070055629	0.10552346	0.60218227	65.452503	1.3114608e10	0.00013988547	0.021194459
150.3142	1.6884753e-19	0.0019242942	0.00026393153	0.00070342994	0.10571251	0.60205726	65.615286	1.3139413e10	0.00014052701	0.021242969
149.96848	1.6955404e-19	0.0019255502	0.00026514593	0.00070631682	0.10590212	0.60193241	65.778318	1.3164271e10	0.00014117149	0.02129159
149.62357	1.7026372e-19	0.0019268043	0.0002663659	0.00070921699	0.10609229	0.60180772	65.941599	1.3189182e10	0.00014181891	0.021340322
